region,plant_type_full,Value
NEG,col_N,6.87
NEG,col_Nccs,9.05
NEG,ngcc_N,3.11
NEG,ngcc_Nccs,6.45
NEG,ngtb_N,9.87
NEG,nuc_N,2.04
NEG,bio_N,5
NEG,lfg_N_hi,8.33
NEG,lfg_N_lo,8.33
NEG,lfg_N_vl,8.33
NEG,fc_N,48.99732548
NEG,geo_N_1,9.64
NEG,geo_N_2,9.64
NEG,geo_N_3,9.64
NEG,geo_N_4,9.64
NEG,geo_N_5,9.64
NEG,geo_N_6,9.64
NEG,geo_N_7,9.64
NEG,geo_N_8,9.64
NEG,geo_N_9,9.64
NEG,geo_N_10,9.64
NY,col_N,6.87
NY,col_Nccs,9.05
NY,ngcc_N,3.11
NY,ngcc_Nccs,6.45
NY,ngtb_N,9.87
NY,nuc_N,2.04
NY,bio_N,5
NY,lfg_N_hi,8.33
NY,lfg_N_lo,8.33
NY,lfg_N_vl,8.33
NY,fc_N,48.99732548
NY,geo_N_1,9.64
NY,geo_N_2,9.64
NY,geo_N_3,9.64
NY,geo_N_4,9.64
NY,geo_N_5,9.64
NY,geo_N_6,9.64
NY,geo_N_7,9.64
NY,geo_N_8,9.64
NY,geo_N_9,9.64
NY,geo_N_10,9.64
MID,col_N,6.87
MID,col_Nccs,9.05
MID,ngcc_N,3.11
MID,ngcc_Nccs,6.45
MID,ngtb_N,9.87
MID,nuc_N,2.04
MID,bio_N,5
MID,lfg_N_hi,8.33
MID,lfg_N_lo,8.33
MID,lfg_N_vl,8.33
MID,fc_N,48.99732548
MID,geo_N_1,9.64
MID,geo_N_2,9.64
MID,geo_N_3,9.64
MID,geo_N_4,9.64
MID,geo_N_5,9.64
MID,geo_N_6,9.64
MID,geo_N_7,9.64
MID,geo_N_8,9.64
MID,geo_N_9,9.64
MID,geo_N_10,9.64
ENC,col_N,6.87
ENC,col_Nccs,9.05
ENC,ngcc_N,3.11
ENC,ngcc_Nccs,6.45
ENC,ngtb_N,9.87
ENC,nuc_N,2.04
ENC,bio_N,5
ENC,lfg_N_hi,8.33
ENC,lfg_N_lo,8.33
ENC,lfg_N_vl,8.33
ENC,fc_N,48.99732548
ENC,geo_N_1,9.64
ENC,geo_N_2,9.64
ENC,geo_N_3,9.64
ENC,geo_N_4,9.64
ENC,geo_N_5,9.64
ENC,geo_N_6,9.64
ENC,geo_N_7,9.64
ENC,geo_N_8,9.64
ENC,geo_N_9,9.64
ENC,geo_N_10,9.64
WNC,col_N,6.87
WNC,col_Nccs,9.05
WNC,ngcc_N,3.11
WNC,ngcc_Nccs,6.45
WNC,ngtb_N,9.87
WNC,nuc_N,2.04
WNC,bio_N,5
WNC,lfg_N_hi,8.33
WNC,lfg_N_lo,8.33
WNC,lfg_N_vl,8.33
WNC,fc_N,48.99732548
WNC,geo_N_1,9.64
WNC,geo_N_2,9.64
WNC,geo_N_3,9.64
WNC,geo_N_4,9.64
WNC,geo_N_5,9.64
WNC,geo_N_6,9.64
WNC,geo_N_7,9.64
WNC,geo_N_8,9.64
WNC,geo_N_9,9.64
WNC,geo_N_10,9.64
FL,col_N,6.87
FL,col_Nccs,9.05
FL,ngcc_N,3.11
FL,ngcc_Nccs,6.45
FL,ngtb_N,9.87
FL,nuc_N,2.04
FL,bio_N,5
FL,lfg_N_hi,8.33
FL,lfg_N_lo,8.33
FL,lfg_N_vl,8.33
FL,fc_N,48.99732548
FL,geo_N_1,9.64
FL,geo_N_2,9.64
FL,geo_N_3,9.64
FL,geo_N_4,9.64
FL,geo_N_5,9.64
FL,geo_N_6,9.64
FL,geo_N_7,9.64
FL,geo_N_8,9.64
FL,geo_N_9,9.64
FL,geo_N_10,9.64
SAC,col_N,6.87
SAC,col_Nccs,9.05
SAC,ngcc_N,3.11
SAC,ngcc_Nccs,6.45
SAC,ngtb_N,9.87
SAC,nuc_N,2.04
SAC,bio_N,5
SAC,lfg_N_hi,8.33
SAC,lfg_N_lo,8.33
SAC,lfg_N_vl,8.33
SAC,fc_N,48.99732548
SAC,geo_N_1,9.64
SAC,geo_N_2,9.64
SAC,geo_N_3,9.64
SAC,geo_N_4,9.64
SAC,geo_N_5,9.64
SAC,geo_N_6,9.64
SAC,geo_N_7,9.64
SAC,geo_N_8,9.64
SAC,geo_N_9,9.64
SAC,geo_N_10,9.64
ESC,col_N,6.87
ESC,col_Nccs,9.05
ESC,ngcc_N,3.11
ESC,ngcc_Nccs,6.45
ESC,ngtb_N,9.87
ESC,nuc_N,2.04
ESC,bio_N,5
ESC,lfg_N_hi,8.33
ESC,lfg_N_lo,8.33
ESC,lfg_N_vl,8.33
ESC,fc_N,48.99732548
ESC,geo_N_1,9.64
ESC,geo_N_2,9.64
ESC,geo_N_3,9.64
ESC,geo_N_4,9.64
ESC,geo_N_5,9.64
ESC,geo_N_6,9.64
ESC,geo_N_7,9.64
ESC,geo_N_8,9.64
ESC,geo_N_9,9.64
ESC,geo_N_10,9.64
TX,col_N,6.87
TX,col_Nccs,9.05
TX,ngcc_N,3.11
TX,ngcc_Nccs,6.45
TX,ngtb_N,9.87
TX,nuc_N,2.04
TX,bio_N,5
TX,lfg_N_hi,8.33
TX,lfg_N_lo,8.33
TX,lfg_N_vl,8.33
TX,fc_N,48.99732548
TX,geo_N_1,9.64
TX,geo_N_2,9.64
TX,geo_N_3,9.64
TX,geo_N_4,9.64
TX,geo_N_5,9.64
TX,geo_N_6,9.64
TX,geo_N_7,9.64
TX,geo_N_8,9.64
TX,geo_N_9,9.64
TX,geo_N_10,9.64
WSC,col_N,6.87
WSC,col_Nccs,9.05
WSC,ngcc_N,3.11
WSC,ngcc_Nccs,6.45
WSC,ngtb_N,9.87
WSC,nuc_N,2.04
WSC,bio_N,5
WSC,lfg_N_hi,8.33
WSC,lfg_N_lo,8.33
WSC,lfg_N_vl,8.33
WSC,fc_N,48.99732548
WSC,geo_N_1,9.64
WSC,geo_N_2,9.64
WSC,geo_N_3,9.64
WSC,geo_N_4,9.64
WSC,geo_N_5,9.64
WSC,geo_N_6,9.64
WSC,geo_N_7,9.64
WSC,geo_N_8,9.64
WSC,geo_N_9,9.64
WSC,geo_N_10,9.64
MTN,col_N,6.87
MTN,col_Nccs,9.05
MTN,ngcc_N,3.11
MTN,ngcc_Nccs,6.45
MTN,ngtb_N,9.87
MTN,nuc_N,2.04
MTN,bio_N,5
MTN,lfg_N_hi,8.33
MTN,lfg_N_lo,8.33
MTN,lfg_N_vl,8.33
MTN,fc_N,48.99732548
MTN,geo_N_1,9.64
MTN,geo_N_2,9.64
MTN,geo_N_3,9.64
MTN,geo_N_4,9.64
MTN,geo_N_5,9.64
MTN,geo_N_6,9.64
MTN,geo_N_7,9.64
MTN,geo_N_8,9.64
MTN,geo_N_9,9.64
MTN,geo_N_10,9.64
CA,col_N,6.87
CA,col_Nccs,9.05
CA,ngcc_N,3.11
CA,ngcc_Nccs,6.45
CA,ngtb_N,9.87
CA,nuc_N,2.04
CA,bio_N,5
CA,lfg_N_hi,8.33
CA,lfg_N_lo,8.33
CA,lfg_N_vl,8.33
CA,fc_N,48.99732548
CA,geo_N_1,9.64
CA,geo_N_2,9.64
CA,geo_N_3,9.64
CA,geo_N_4,9.64
CA,geo_N_5,9.64
CA,geo_N_6,9.64
CA,geo_N_7,9.64
CA,geo_N_8,9.64
CA,geo_N_9,9.64
CA,geo_N_10,9.64
PAC,col_N,6.87
PAC,col_Nccs,9.05
PAC,ngcc_N,3.11
PAC,ngcc_Nccs,6.45
PAC,ngtb_N,9.87
PAC,nuc_N,2.04
PAC,bio_N,5
PAC,lfg_N_hi,8.33
PAC,lfg_N_lo,8.33
PAC,lfg_N_vl,8.33
PAC,fc_N,48.99732548
PAC,geo_N_1,9.64
PAC,geo_N_2,9.64
PAC,geo_N_3,9.64
PAC,geo_N_4,9.64
PAC,geo_N_5,9.64
PAC,geo_N_6,9.64
PAC,geo_N_7,9.64
PAC,geo_N_8,9.64
PAC,geo_N_9,9.64
PAC,geo_N_10,9.64
