"state","plant_type_full","Value"
"NC","wnd_Nonsh_3",28.07
"SC","wnd_Nonsh_3",28.07
"VA","wnd_Nonsh_3",28.07
"WV","wnd_Nonsh_3",28.07
"DC","wnd_Nonsh_4",28.07
"DE","wnd_Nonsh_4",28.07
"GA","wnd_Nonsh_4",28.07
"MD","wnd_Nonsh_4",28.07
"NC","wnd_Nonsh_4",28.07
"SC","wnd_Nonsh_4",28.07
"VA","wnd_Nonsh_4",28.07
"WV","wnd_Nonsh_4",28.07
"DC","wnd_Nonsh_5",28.07
"DE","wnd_Nonsh_5",28.07
"GA","wnd_Nonsh_5",28.07
"MD","wnd_Nonsh_5",28.07
"NC","wnd_Nonsh_5",28.07
"SC","wnd_Nonsh_5",28.07
"VA","wnd_Nonsh_5",28.07
"WV","wnd_Nonsh_5",28.07
"DC","wnd_Nonsh_6",28.07
"DE","wnd_Nonsh_6",28.07
"GA","wnd_Nonsh_6",28.07
"MD","wnd_Nonsh_6",28.07
"NC","wnd_Nonsh_6",28.07
"SC","wnd_Nonsh_6",28.07
"VA","wnd_Nonsh_6",28.07
"WV","wnd_Nonsh_6",28.07
"DC","wnd_Nonsh_7",28.07
"DE","wnd_Nonsh_7",28.07
"GA","wnd_Nonsh_7",28.07
"MD","wnd_Nonsh_7",28.07
"NC","wnd_Nonsh_7",28.07
"SC","wnd_Nonsh_7",28.07
"VA","wnd_Nonsh_7",28.07
"WV","wnd_Nonsh_7",28.07
"DC","wnd_Nshal_3",53.33
"DE","wnd_Nshal_3",53.33
"GA","wnd_Nshal_3",53.33
"MD","wnd_Nshal_3",53.33
"NC","wnd_Nshal_3",53.33
"SC","wnd_Nshal_3",53.33
"VA","wnd_Nshal_3",53.33
"WV","wnd_Nshal_3",53.33
"DC","wnd_Nshal_4",53.33
"DE","wnd_Nshal_4",53.33
"GA","wnd_Nshal_4",53.33
"MD","wnd_Nshal_4",53.33
"NC","wnd_Nshal_4",53.33
"SC","wnd_Nshal_4",53.33
"VA","wnd_Nshal_4",53.33
"WV","wnd_Nshal_4",53.33
"DC","wnd_Nshal_5",53.33
"DE","wnd_Nshal_5",53.33
"GA","wnd_Nshal_5",53.33
"MD","wnd_Nshal_5",53.33
"NC","wnd_Nshal_5",53.33
"SC","wnd_Nshal_5",53.33
"VA","wnd_Nshal_5",53.33
"WV","wnd_Nshal_5",53.33
"DC","wnd_Nshal_6",53.33
"DE","wnd_Nshal_6",53.33
"GA","wnd_Nshal_6",53.33
"MD","wnd_Nshal_6",53.33
"NC","wnd_Nshal_6",53.33
"SC","wnd_Nshal_6",53.33
"VA","wnd_Nshal_6",53.33
"WV","wnd_Nshal_6",53.33
"DC","wnd_Nshal_7",53.33
"DE","wnd_Nshal_7",53.33
"GA","wnd_Nshal_7",53.33
"MD","wnd_Nshal_7",53.33
"NC","wnd_Nshal_7",53.33
"SC","wnd_Nshal_7",53.33
"VA","wnd_Nshal_7",53.33
"WV","wnd_Nshal_7",53.33
"DC","wnd_Ndeep_3",53.33
"DE","wnd_Ndeep_3",53.33
"GA","wnd_Ndeep_3",53.33
"MD","wnd_Ndeep_3",53.33
"NC","wnd_Ndeep_3",53.33
"SC","wnd_Ndeep_3",53.33
"VA","wnd_Ndeep_3",53.33
"WV","wnd_Ndeep_3",53.33
"DC","wnd_Ndeep_4",53.33
"DE","wnd_Ndeep_4",53.33
"GA","wnd_Ndeep_4",53.33
"MD","wnd_Ndeep_4",53.33
"NC","wnd_Ndeep_4",53.33
"SC","wnd_Ndeep_4",53.33
"VA","wnd_Ndeep_4",53.33
"WV","wnd_Ndeep_4",53.33
"DC","wnd_Ndeep_5",53.33
"DE","wnd_Ndeep_5",53.33
"GA","wnd_Ndeep_5",53.33
"MD","wnd_Ndeep_5",53.33
"NC","wnd_Ndeep_5",53.33
"SC","wnd_Ndeep_5",53.33
"VA","wnd_Ndeep_5",53.33
"WV","wnd_Ndeep_5",53.33
"DC","wnd_Ndeep_6",53.33
"DE","wnd_Ndeep_6",53.33
"GA","wnd_Ndeep_6",53.33
"MD","wnd_Ndeep_6",53.33
"NC","wnd_Ndeep_6",53.33
"SC","wnd_Ndeep_6",53.33
"VA","wnd_Ndeep_6",53.33
"WV","wnd_Ndeep_6",53.33
"DC","wnd_Ndeep_7",53.33
"DE","wnd_Ndeep_7",53.33
"GA","wnd_Ndeep_7",53.33
"MD","wnd_Ndeep_7",53.33
"NC","wnd_Ndeep_7",53.33
"SC","wnd_Ndeep_7",53.33
"VA","wnd_Ndeep_7",53.33
"WV","wnd_Ndeep_7",53.33
"AL","col_N",48.9
"KY","col_N",48.9
"MS","col_N",48.9
"TN","col_N",48.9
"AL","col_Nccs",63.21
"KY","col_Nccs",63.21
"MS","col_Nccs",63.21
"TN","col_Nccs",63.21
"AL","ngcc_N",14.62
"KY","ngcc_N",14.62
"MS","ngcc_N",14.62
"TN","ngcc_N",14.62
"AL","ngcc_Nccs",30.25
"KY","ngcc_Nccs",30.25
"MS","ngcc_Nccs",30.25
"TN","ngcc_Nccs",30.25
"AL","ngtb_N",6.7
"KY","ngtb_N",6.7
"MS","ngtb_N",6.7
"TN","ngtb_N",6.7
"AL","nuc_N",88.75
"KY","nuc_N",88.75
"MS","nuc_N",88.75
"TN","nuc_N",88.75
"AL","bio_N",100.5
"KY","bio_N",100.5
"MS","bio_N",100.5
"TN","bio_N",100.5
"AL","lfg_N_hi",373.76
"KY","lfg_N_hi",373.76
"MS","lfg_N_hi",373.76
"TN","lfg_N_hi",373.76
"AL","lfg_N_lo",373.76
"KY","lfg_N_lo",373.76
"MS","lfg_N_lo",373.76
"TN","lfg_N_lo",373.76
"AL","lfg_N_vl",373.76
"KY","lfg_N_vl",373.76
"MS","lfg_N_vl",373.76
"TN","lfg_N_vl",373.76
"AL","fc_N",5.778270638
"KY","fc_N",5.778270638
"MS","fc_N",5.778270638
"TN","fc_N",5.778270638
"AL","slrPV_N",16.7
"KY","slrPV_N",16.7
"MS","slrPV_N",16.7
"TN","slrPV_N",16.7
"AL","slrCSP_N",64
"KY","slrCSP_N",64
"MS","slrCSP_N",64
"TN","slrCSP_N",64
"AL","wnd_Nonsh_3",28.07
"KY","wnd_Nonsh_3",28.07
"MS","wnd_Nonsh_3",28.07
"TN","wnd_Nonsh_3",28.07
"AL","wnd_Nonsh_4",28.07
"KY","wnd_Nonsh_4",28.07
"MS","wnd_Nonsh_4",28.07
"TN","wnd_Nonsh_4",28.07
"AL","wnd_Nonsh_5",28.07
"KY","wnd_Nonsh_5",28.07
"MS","wnd_Nonsh_5",28.07
"TN","wnd_Nonsh_5",28.07
"AL","wnd_Nonsh_6",28.07
"KY","wnd_Nonsh_6",28.07
"MS","wnd_Nonsh_6",28.07
"TN","wnd_Nonsh_6",28.07
"AL","wnd_Nonsh_7",28.07
"KY","wnd_Nonsh_7",28.07
"MS","wnd_Nonsh_7",28.07
"TN","wnd_Nonsh_7",28.07
"AL","wnd_Nshal_3",53.33
"KY","wnd_Nshal_3",53.33
"MS","wnd_Nshal_3",53.33
"TN","wnd_Nshal_3",53.33
"AL","wnd_Nshal_4",53.33
"KY","wnd_Nshal_4",53.33
"MS","wnd_Nshal_4",53.33
"TN","wnd_Nshal_4",53.33
"AL","wnd_Nshal_5",53.33
"KY","wnd_Nshal_5",53.33
"MS","wnd_Nshal_5",53.33
"TN","wnd_Nshal_5",53.33
"AL","wnd_Nshal_6",53.33
"KY","wnd_Nshal_6",53.33
"MS","wnd_Nshal_6",53.33
"TN","wnd_Nshal_6",53.33
"AL","wnd_Nshal_7",53.33
"KY","wnd_Nshal_7",53.33
"MS","wnd_Nshal_7",53.33
"TN","wnd_Nshal_7",53.33
"AL","wnd_Ndeep_3",53.33
"KY","wnd_Ndeep_3",53.33
"MS","wnd_Ndeep_3",53.33
"TN","wnd_Ndeep_3",53.33
"AL","wnd_Ndeep_4",53.33
"KY","wnd_Ndeep_4",53.33
"MS","wnd_Ndeep_4",53.33
"TN","wnd_Ndeep_4",53.33
"AL","wnd_Ndeep_5",53.33
"KY","wnd_Ndeep_5",53.33
"MS","wnd_Ndeep_5",53.33
"TN","wnd_Ndeep_5",53.33
"AL","wnd_Ndeep_6",53.33
"KY","wnd_Ndeep_6",53.33
"MS","wnd_Ndeep_6",53.33
"TN","wnd_Ndeep_6",53.33
"AL","wnd_Ndeep_7",53.33
"KY","wnd_Ndeep_7",53.33
"MS","wnd_Ndeep_7",53.33
"TN","wnd_Ndeep_7",53.33
"TX","col_N",48.9
"TX","col_Nccs",63.21
"TX","ngcc_N",14.62
"TX","ngcc_Nccs",30.25
"TX","ngtb_N",6.7
"TX","nuc_N",88.75
"TX","bio_N",100.5
"TX","lfg_N_hi",373.76
"TX","lfg_N_lo",373.76
"TX","lfg_N_vl",373.76
"TX","fc_N",5.778270638
"TX","geo_N_1",185.1
"TX","geo_N_2",206.8
"TX","geo_N_3",201.1
"TX","geo_N_4",192.2
"TX","geo_N_5",218.8
"TX","slrPV_N",16.7
"TX","slrCSP_N",64
"TX","wnd_Nonsh_3",28.07
"TX","wnd_Nonsh_4",28.07
"TX","wnd_Nonsh_5",28.07
"TX","wnd_Nonsh_6",28.07
"TX","wnd_Nonsh_7",28.07
"TX","wnd_Nshal_3",53.33
"TX","wnd_Nshal_4",53.33
"TX","wnd_Nshal_5",53.33
"TX","wnd_Nshal_6",53.33
"TX","wnd_Nshal_7",53.33
"TX","wnd_Ndeep_3",53.33
"TX","wnd_Ndeep_4",53.33
"TX","wnd_Ndeep_5",53.33
"TX","wnd_Ndeep_6",53.33
"TX","wnd_Ndeep_7",53.33
"AR","col_N",48.9
"LA","col_N",48.9
"OK","col_N",48.9
"AR","col_Nccs",63.21
"LA","col_Nccs",63.21
"OK","col_Nccs",63.21
"AR","ngcc_N",14.62
"LA","ngcc_N",14.62
"OK","ngcc_N",14.62
"AR","ngcc_Nccs",30.25
"LA","ngcc_Nccs",30.25
"OK","ngcc_Nccs",30.25
"AR","ngtb_N",6.7
"LA","ngtb_N",6.7
"OK","ngtb_N",6.7
"AR","nuc_N",88.75
"LA","nuc_N",88.75
"OK","nuc_N",88.75
"AR","bio_N",100.5
"LA","bio_N",100.5
"OK","bio_N",100.5
"AR","lfg_N_hi",373.76
"LA","lfg_N_hi",373.76
"OK","lfg_N_hi",373.76
"AR","lfg_N_lo",373.76
"LA","lfg_N_lo",373.76
"OK","lfg_N_lo",373.76
"AR","lfg_N_vl",373.76
"LA","lfg_N_vl",373.76
"OK","lfg_N_vl",373.76
"AR","fc_N",5.778270638
"LA","fc_N",5.778270638
"OK","fc_N",5.778270638
"AR","slrPV_N",16.7
"LA","slrPV_N",16.7
"OK","slrPV_N",16.7
"AR","slrCSP_N",64
"LA","slrCSP_N",64
"OK","slrCSP_N",64
"AR","wnd_Nonsh_3",28.07
"LA","wnd_Nonsh_3",28.07
"OK","wnd_Nonsh_3",28.07
"AR","wnd_Nonsh_4",28.07
"LA","wnd_Nonsh_4",28.07
"OK","wnd_Nonsh_4",28.07
"AR","wnd_Nonsh_5",28.07
"LA","wnd_Nonsh_5",28.07
"OK","wnd_Nonsh_5",28.07
"AR","wnd_Nonsh_6",28.07
"LA","wnd_Nonsh_6",28.07
"OK","wnd_Nonsh_6",28.07
"AR","wnd_Nonsh_7",28.07
"LA","wnd_Nonsh_7",28.07
"OK","wnd_Nonsh_7",28.07
"AR","wnd_Nshal_3",53.33
"LA","wnd_Nshal_3",53.33
"OK","wnd_Nshal_3",53.33
"AR","wnd_Nshal_4",53.33
"LA","wnd_Nshal_4",53.33
"OK","wnd_Nshal_4",53.33
"AR","wnd_Nshal_5",53.33
"LA","wnd_Nshal_5",53.33
"OK","wnd_Nshal_5",53.33
"AR","wnd_Nshal_6",53.33
"LA","wnd_Nshal_6",53.33
"OK","wnd_Nshal_6",53.33
"AR","wnd_Nshal_7",53.33
"LA","wnd_Nshal_7",53.33
"OK","wnd_Nshal_7",53.33
"AR","wnd_Ndeep_3",53.33
"LA","wnd_Ndeep_3",53.33
"OK","wnd_Ndeep_3",53.33
"AR","wnd_Ndeep_4",53.33
"LA","wnd_Ndeep_4",53.33
"OK","wnd_Ndeep_4",53.33
"AR","wnd_Ndeep_5",53.33
"LA","wnd_Ndeep_5",53.33
"OK","wnd_Ndeep_5",53.33
"AR","wnd_Ndeep_6",53.33
"LA","wnd_Ndeep_6",53.33
"OK","wnd_Ndeep_6",53.33
"AR","wnd_Ndeep_7",53.33
"LA","wnd_Ndeep_7",53.33
"OK","wnd_Ndeep_7",53.33
"AZ","col_N",48.9
"CO","col_N",48.9
"ID","col_N",48.9
"MT","col_N",48.9
"NM","col_N",48.9
"NV","col_N",48.9
"UT","col_N",48.9
"WY","col_N",48.9
"AZ","col_Nccs",63.21
"CO","col_Nccs",63.21
"ID","col_Nccs",63.21
"MT","col_Nccs",63.21
"NM","col_Nccs",63.21
"NV","col_Nccs",63.21
"UT","col_Nccs",63.21
"WY","col_Nccs",63.21
"AZ","ngcc_N",14.62
"CO","ngcc_N",14.62
"ID","ngcc_N",14.62
"MT","ngcc_N",14.62
"NM","ngcc_N",14.62
"NV","ngcc_N",14.62
"UT","ngcc_N",14.62
"WY","ngcc_N",14.62
"AZ","ngcc_Nccs",30.25
"CO","ngcc_Nccs",30.25
"ID","ngcc_Nccs",30.25
"MT","ngcc_Nccs",30.25
"NM","ngcc_Nccs",30.25
"NV","ngcc_Nccs",30.25
"UT","ngcc_Nccs",30.25
"WY","ngcc_Nccs",30.25
"AZ","ngtb_N",6.7
"CO","ngtb_N",6.7
"ID","ngtb_N",6.7
"MT","ngtb_N",6.7
"NM","ngtb_N",6.7
"NV","ngtb_N",6.7
"UT","ngtb_N",6.7
"WY","ngtb_N",6.7
"AZ","nuc_N",88.75
"CO","nuc_N",88.75
"ID","nuc_N",88.75
"MT","nuc_N",88.75
"NM","nuc_N",88.75
"NV","nuc_N",88.75
"UT","nuc_N",88.75
"WY","nuc_N",88.75
"AZ","bio_N",100.5
"CO","bio_N",100.5
"ID","bio_N",100.5
"MT","bio_N",100.5
"NM","bio_N",100.5
"NV","bio_N",100.5
"UT","bio_N",100.5
"WY","bio_N",100.5
"AZ","lfg_N_hi",373.76
"CO","lfg_N_hi",373.76
"ID","lfg_N_hi",373.76
"MT","lfg_N_hi",373.76
"NM","lfg_N_hi",373.76
"NV","lfg_N_hi",373.76
"UT","lfg_N_hi",373.76
"WY","lfg_N_hi",373.76
"AZ","lfg_N_lo",373.76
"CO","lfg_N_lo",373.76
"ID","lfg_N_lo",373.76
"MT","lfg_N_lo",373.76
"NM","lfg_N_lo",373.76
"NV","lfg_N_lo",373.76
"UT","lfg_N_lo",373.76
"WY","lfg_N_lo",373.76
"AZ","lfg_N_vl",373.76
"CO","lfg_N_vl",373.76
"ID","lfg_N_vl",373.76
"MT","lfg_N_vl",373.76
"NM","lfg_N_vl",373.76
"NV","lfg_N_vl",373.76
"UT","lfg_N_vl",373.76
"WY","lfg_N_vl",373.76
"AZ","fc_N",5.778270638
"CO","fc_N",5.778270638
"ID","fc_N",5.778270638
"MT","fc_N",5.778270638
"NM","fc_N",5.778270638
"NV","fc_N",5.778270638
"UT","fc_N",5.778270638
"WY","fc_N",5.778270638
"AZ","geo_N_1",184.4862849
"CO","geo_N_1",184.4862849
"ID","geo_N_1",184.4862849
"MT","geo_N_1",184.4862849
"NM","geo_N_1",184.4862849
"NV","geo_N_1",184.4862849
"UT","geo_N_1",184.4862849
"WY","geo_N_1",184.4862849
"AZ","geo_N_2",201.3010158
"CO","geo_N_2",201.3010158
"ID","geo_N_2",201.3010158
"MT","geo_N_2",201.3010158
"NM","geo_N_2",201.3010158
"NV","geo_N_2",201.3010158
"UT","geo_N_2",201.3010158
"WY","geo_N_2",201.3010158
"AZ","geo_N_3",190.1319539
"CO","geo_N_3",190.1319539
"ID","geo_N_3",190.1319539
"MT","geo_N_3",190.1319539
"NM","geo_N_3",190.1319539
"NV","geo_N_3",190.1319539
"UT","geo_N_3",190.1319539
"WY","geo_N_3",190.1319539
"AZ","geo_N_4",182.3126614
"CO","geo_N_4",182.3126614
"ID","geo_N_4",182.3126614
"MT","geo_N_4",182.3126614
"NM","geo_N_4",182.3126614
"NV","geo_N_4",182.3126614
"UT","geo_N_4",182.3126614
"WY","geo_N_4",182.3126614
"AZ","geo_N_5",181.770855
"CO","geo_N_5",181.770855
"ID","geo_N_5",181.770855
"MT","geo_N_5",181.770855
"NM","geo_N_5",181.770855
"NV","geo_N_5",181.770855
"UT","geo_N_5",181.770855
"WY","geo_N_5",181.770855
"AZ","geo_N_6",185.1
"CO","geo_N_6",185.1
"ID","geo_N_6",185.1
"MT","geo_N_6",185.1
"NM","geo_N_6",185.1
"NV","geo_N_6",185.1
"UT","geo_N_6",185.1
"WY","geo_N_6",185.1
"AZ","geo_N_7",183
"CO","geo_N_7",183
"ID","geo_N_7",183
"MT","geo_N_7",183
"NM","geo_N_7",183
"NV","geo_N_7",183
"UT","geo_N_7",183
"WY","geo_N_7",183
"AZ","geo_N_8",218.8
"CO","geo_N_8",218.8
"ID","geo_N_8",218.8
"MT","geo_N_8",218.8
"NM","geo_N_8",218.8
"NV","geo_N_8",218.8
"UT","geo_N_8",218.8
"WY","geo_N_8",218.8
"AZ","geo_N_9",185.1
"CO","geo_N_9",185.1
"ID","geo_N_9",185.1
"MT","geo_N_9",185.1
"NM","geo_N_9",185.1
"NV","geo_N_9",185.1
"UT","geo_N_9",185.1
"WY","geo_N_9",185.1
"AZ","geo_N_10",185.1
"CO","geo_N_10",185.1
"ID","geo_N_10",185.1
"MT","geo_N_10",185.1
"NM","geo_N_10",185.1
"NV","geo_N_10",185.1
"UT","geo_N_10",185.1
"WY","geo_N_10",185.1
"AZ","slrPV_N",16.7
"CO","slrPV_N",16.7
"ID","slrPV_N",16.7
"MT","slrPV_N",16.7
"NM","slrPV_N",16.7
"NV","slrPV_N",16.7
"UT","slrPV_N",16.7
"WY","slrPV_N",16.7
"AZ","slrCSP_N",64
"CO","slrCSP_N",64
"ID","slrCSP_N",64
"MT","slrCSP_N",64
"NM","slrCSP_N",64
"NV","slrCSP_N",64
"UT","slrCSP_N",64
"WY","slrCSP_N",64
"AZ","wnd_Nonsh_3",28.07
"CO","wnd_Nonsh_3",28.07
"ID","wnd_Nonsh_3",28.07
"MT","wnd_Nonsh_3",28.07
"NM","wnd_Nonsh_3",28.07
"NV","wnd_Nonsh_3",28.07
"UT","wnd_Nonsh_3",28.07
"WY","wnd_Nonsh_3",28.07
"AZ","wnd_Nonsh_4",28.07
"CO","wnd_Nonsh_4",28.07
"ID","wnd_Nonsh_4",28.07
"MT","wnd_Nonsh_4",28.07
"NM","wnd_Nonsh_4",28.07
"NV","wnd_Nonsh_4",28.07
"UT","wnd_Nonsh_4",28.07
"WY","wnd_Nonsh_4",28.07
"AZ","wnd_Nonsh_5",28.07
"CO","wnd_Nonsh_5",28.07
"ID","wnd_Nonsh_5",28.07
"MT","wnd_Nonsh_5",28.07
"NM","wnd_Nonsh_5",28.07
"NV","wnd_Nonsh_5",28.07
"UT","wnd_Nonsh_5",28.07
"WY","wnd_Nonsh_5",28.07
"AZ","wnd_Nonsh_6",28.07
"CO","wnd_Nonsh_6",28.07
"ID","wnd_Nonsh_6",28.07
"MT","wnd_Nonsh_6",28.07
"NM","wnd_Nonsh_6",28.07
"NV","wnd_Nonsh_6",28.07
"UT","wnd_Nonsh_6",28.07
"WY","wnd_Nonsh_6",28.07
"AZ","wnd_Nonsh_7",28.07
"CO","wnd_Nonsh_7",28.07
"ID","wnd_Nonsh_7",28.07
"MT","wnd_Nonsh_7",28.07
"NM","wnd_Nonsh_7",28.07
"NV","wnd_Nonsh_7",28.07
"UT","wnd_Nonsh_7",28.07
"WY","wnd_Nonsh_7",28.07
"AZ","wnd_Nshal_3",53.33
"CO","wnd_Nshal_3",53.33
"ID","wnd_Nshal_3",53.33
"MT","wnd_Nshal_3",53.33
"NM","wnd_Nshal_3",53.33
"NV","wnd_Nshal_3",53.33
"UT","wnd_Nshal_3",53.33
"WY","wnd_Nshal_3",53.33
"AZ","wnd_Nshal_4",53.33
"CO","wnd_Nshal_4",53.33
"ID","wnd_Nshal_4",53.33
"MT","wnd_Nshal_4",53.33
"NM","wnd_Nshal_4",53.33
"NV","wnd_Nshal_4",53.33
"UT","wnd_Nshal_4",53.33
"WY","wnd_Nshal_4",53.33
"AZ","wnd_Nshal_5",53.33
"CO","wnd_Nshal_5",53.33
"ID","wnd_Nshal_5",53.33
"MT","wnd_Nshal_5",53.33
"NM","wnd_Nshal_5",53.33
"NV","wnd_Nshal_5",53.33
"UT","wnd_Nshal_5",53.33
"WY","wnd_Nshal_5",53.33
"AZ","wnd_Nshal_6",53.33
"CO","wnd_Nshal_6",53.33
"ID","wnd_Nshal_6",53.33
"MT","wnd_Nshal_6",53.33
"NM","wnd_Nshal_6",53.33
"NV","wnd_Nshal_6",53.33
"UT","wnd_Nshal_6",53.33
"WY","wnd_Nshal_6",53.33
"AZ","wnd_Nshal_7",53.33
"CO","wnd_Nshal_7",53.33
"ID","wnd_Nshal_7",53.33
"MT","wnd_Nshal_7",53.33
"NM","wnd_Nshal_7",53.33
"NV","wnd_Nshal_7",53.33
"UT","wnd_Nshal_7",53.33
"WY","wnd_Nshal_7",53.33
"AZ","wnd_Ndeep_3",53.33
"CO","wnd_Ndeep_3",53.33
"ID","wnd_Ndeep_3",53.33
"MT","wnd_Ndeep_3",53.33
"NM","wnd_Ndeep_3",53.33
"NV","wnd_Ndeep_3",53.33
"UT","wnd_Ndeep_3",53.33
"WY","wnd_Ndeep_3",53.33
"AZ","wnd_Ndeep_4",53.33
"CO","wnd_Ndeep_4",53.33
"ID","wnd_Ndeep_4",53.33
"MT","wnd_Ndeep_4",53.33
"NM","wnd_Ndeep_4",53.33
"NV","wnd_Ndeep_4",53.33
"UT","wnd_Ndeep_4",53.33
"WY","wnd_Ndeep_4",53.33
"AZ","wnd_Ndeep_5",53.33
"CO","wnd_Ndeep_5",53.33
"ID","wnd_Ndeep_5",53.33
"MT","wnd_Ndeep_5",53.33
"NM","wnd_Ndeep_5",53.33
"NV","wnd_Ndeep_5",53.33
"UT","wnd_Ndeep_5",53.33
"WY","wnd_Ndeep_5",53.33
"AZ","wnd_Ndeep_6",53.33
"CO","wnd_Ndeep_6",53.33
"ID","wnd_Ndeep_6",53.33
"MT","wnd_Ndeep_6",53.33
"NM","wnd_Ndeep_6",53.33
"NV","wnd_Ndeep_6",53.33
"UT","wnd_Ndeep_6",53.33
"WY","wnd_Ndeep_6",53.33
"AZ","wnd_Ndeep_7",53.33
"CO","wnd_Ndeep_7",53.33
"ID","wnd_Ndeep_7",53.33
"MT","wnd_Ndeep_7",53.33
"NM","wnd_Ndeep_7",53.33
"NV","wnd_Ndeep_7",53.33
"UT","wnd_Ndeep_7",53.33
"WY","wnd_Ndeep_7",53.33
"CA","col_N",48.9
"CA","col_Nccs",63.21
"CA","ngcc_N",14.62
"CA","ngcc_Nccs",30.25
"CA","ngtb_N",6.7
"CA","nuc_N",88.75
"CA","bio_N",100.5
"CA","lfg_N_hi",373.76
"CA","lfg_N_lo",373.76
"CA","lfg_N_vl",373.76
"CA","fc_N",5.778270638
"CA","geo_N_1",185.0788493
"CA","geo_N_2",195.596738
"CA","geo_N_3",205.2565852
"CA","geo_N_4",186.0351234
"CA","geo_N_5",185.2447964
"CA","geo_N_6",185.1
"CA","slrPV_N",16.7
"CA","slrCSP_N",64
"CA","wnd_Nonsh_3",28.07
"CA","wnd_Nonsh_4",28.07
"CA","wnd_Nonsh_5",28.07
"CA","wnd_Nonsh_6",28.07
"CA","wnd_Nonsh_7",28.07
"CA","wnd_Nshal_3",53.33
"CA","wnd_Nshal_4",53.33
"CA","wnd_Nshal_5",53.33
"CA","wnd_Nshal_6",53.33
"CA","wnd_Nshal_7",53.33
"CA","wnd_Ndeep_3",53.33
"CA","wnd_Ndeep_4",53.33
"CA","wnd_Ndeep_5",53.33
"CA","wnd_Ndeep_6",53.33
"CA","wnd_Ndeep_7",53.33
"OR","col_N",48.9
"WA","col_N",48.9
"OR","col_Nccs",63.21
"WA","col_Nccs",63.21
"OR","ngcc_N",14.62
"WA","ngcc_N",14.62
"OR","ngcc_Nccs",30.25
"WA","ngcc_Nccs",30.25
"OR","ngtb_N",6.7
"WA","ngtb_N",6.7
"OR","nuc_N",88.75
"WA","nuc_N",88.75
"OR","bio_N",100.5
"WA","bio_N",100.5
"OR","lfg_N_hi",373.76
"WA","lfg_N_hi",373.76
"OR","lfg_N_lo",373.76
"WA","lfg_N_lo",373.76
"OR","lfg_N_vl",373.76
"WA","lfg_N_vl",373.76
"OR","fc_N",5.778270638
"WA","fc_N",5.778270638
"OR","geo_N_1",151.5
"WA","geo_N_1",151.5
"OR","geo_N_2",151.5
"WA","geo_N_2",151.5
"OR","geo_N_3",156.3
"WA","geo_N_3",156.3
"OR","geo_N_4",190.3
"WA","geo_N_4",190.3
"OR","slrPV_N",16.7
"WA","slrPV_N",16.7
"OR","slrCSP_N",64
"WA","slrCSP_N",64
"OR","wnd_Nonsh_3",28.07
"WA","wnd_Nonsh_3",28.07
"OR","wnd_Nonsh_4",28.07
"WA","wnd_Nonsh_4",28.07
"OR","wnd_Nonsh_5",28.07
"WA","wnd_Nonsh_5",28.07
"OR","wnd_Nonsh_6",28.07
"WA","wnd_Nonsh_6",28.07
"OR","wnd_Nonsh_7",28.07
"WA","wnd_Nonsh_7",28.07
"OR","wnd_Nshal_3",53.33
"WA","wnd_Nshal_3",53.33
"OR","wnd_Nshal_4",53.33
"WA","wnd_Nshal_4",53.33
"OR","wnd_Nshal_5",53.33
"WA","wnd_Nshal_5",53.33
"OR","wnd_Nshal_6",53.33
"WA","wnd_Nshal_6",53.33
"OR","wnd_Nshal_7",53.33
"WA","wnd_Nshal_7",53.33
"OR","wnd_Ndeep_3",53.33
"WA","wnd_Ndeep_3",53.33
"OR","wnd_Ndeep_4",53.33
"WA","wnd_Ndeep_4",53.33
"OR","wnd_Ndeep_5",53.33
"WA","wnd_Ndeep_5",53.33
"OR","wnd_Ndeep_6",53.33
"WA","wnd_Ndeep_6",53.33
"OR","wnd_Ndeep_7",53.33
"WA","wnd_Ndeep_7",53.33
