region,plant_type,load_segment,Value
South,ngcc_N,sum_mrnevn,0.87
South,ngcc_N,sum_night,0.87
South,ngcc_N,sprfl_day,0.87
South,ngcc_N,sprfl_mrnevn,0.87
South,ngcc_N,sprfl_night,0.87
South,ngcc_N,wntr_day,0.87
South,ngcc_N,wntr_mrnevn,0.87
South,ngcc_N,wntr_night,0.87
South,ngcc_N,peak,0.87
South,ngcc_Nccs,sum_day,0.87
South,ngcc_Nccs,sum_mrnevn,0.87
South,ngcc_Nccs,sum_night,0.87
South,ngcc_Nccs,sprfl_day,0.87
South,ngcc_Nccs,sprfl_mrnevn,0.87
South,ngcc_Nccs,sprfl_night,0.87
South,ngcc_Nccs,wntr_day,0.87
South,ngcc_Nccs,wntr_mrnevn,0.87
South,ngcc_Nccs,wntr_night,0.87
South,ngcc_Nccs,peak,0.87
South,ngtb_N,sum_day,0.92
South,ngtb_N,sum_mrnevn,0.92
South,ngtb_N,sum_night,0.92
South,ngtb_N,sprfl_day,0.92
South,ngtb_N,sprfl_mrnevn,0.92
South,ngtb_N,sprfl_night,0.92
South,ngtb_N,wntr_day,0.92
South,ngtb_N,wntr_mrnevn,0.92
South,ngtb_N,wntr_night,0.92
South,ngtb_N,peak,0.92
South,nuc_N,sum_day,0.9
South,nuc_N,sum_mrnevn,0.9
South,nuc_N,sum_night,0.9
South,nuc_N,sprfl_day,0.9
South,nuc_N,sprfl_mrnevn,0.9
South,nuc_N,sprfl_night,0.9
South,nuc_N,wntr_day,0.9
South,nuc_N,wntr_mrnevn,0.9
South,nuc_N,wntr_night,0.9
South,nuc_N,peak,0.9
South,bio_N,sum_day,0.83
South,bio_N,sum_mrnevn,0.83
South,bio_N,sum_night,0.83
South,bio_N,sprfl_day,0.83
South,bio_N,sprfl_mrnevn,0.83
South,bio_N,sprfl_night,0.83
South,bio_N,wntr_day,0.83
South,bio_N,wntr_mrnevn,0.83
South,bio_N,wntr_night,0.83
South,bio_N,peak,0.83
South,lfg_N_hi,sum_day,0.9
South,lfg_N_hi,sum_mrnevn,0.9
South,lfg_N_hi,sum_night,0.9
South,lfg_N_hi,sprfl_day,0.9
South,lfg_N_hi,sprfl_mrnevn,0.9
South,lfg_N_hi,sprfl_night,0.9
South,lfg_N_hi,wntr_day,0.9
South,lfg_N_hi,wntr_mrnevn,0.9
South,lfg_N_hi,wntr_night,0.9
South,lfg_N_hi,peak,0.9
South,lfg_N_lo,sum_day,0.9
South,lfg_N_lo,sum_mrnevn,0.9
South,lfg_N_lo,sum_night,0.9
South,lfg_N_lo,sprfl_day,0.9
South,lfg_N_lo,sprfl_mrnevn,0.9
South,lfg_N_lo,sprfl_night,0.9
South,lfg_N_lo,wntr_day,0.9
South,lfg_N_lo,wntr_mrnevn,0.9
South,lfg_N_lo,wntr_night,0.9
South,lfg_N_lo,peak,0.9
South,lfg_N_vl,sum_day,0.9
South,lfg_N_vl,sum_mrnevn,0.9
South,lfg_N_vl,sum_night,0.9
South,lfg_N_vl,sprfl_day,0.9
South,lfg_N_vl,sprfl_mrnevn,0.9
South,lfg_N_vl,sprfl_night,0.9
South,lfg_N_vl,wntr_day,0.9
South,lfg_N_vl,wntr_mrnevn,0.9
South,lfg_N_vl,wntr_night,0.9
South,lfg_N_vl,peak,0.9
South,fc_N,sum_day,0.9
South,fc_N,sum_mrnevn,0.9
South,fc_N,sum_night,0.9
South,fc_N,sprfl_day,0.9
South,fc_N,sprfl_mrnevn,0.9
South,fc_N,sprfl_night,0.9
South,fc_N,wntr_day,0.9
South,fc_N,wntr_mrnevn,0.9
South,fc_N,wntr_night,0.9
South,fc_N,peak,0.9
South,geo_N_1,sum_day,0.87
South,geo_N_1,sum_mrnevn,0.87
South,geo_N_1,sum_night,0.87
South,geo_N_1,sprfl_day,0.87
South,geo_N_1,sprfl_mrnevn,0.87
South,geo_N_1,sprfl_night,0.87
South,geo_N_1,wntr_day,0.87
South,geo_N_1,wntr_mrnevn,0.87
South,geo_N_1,wntr_night,0.87
South,geo_N_1,peak,0.87
South,geo_N_2,sum_day,0.87
South,geo_N_2,sum_mrnevn,0.87
South,geo_N_2,sum_night,0.87
South,geo_N_2,sprfl_day,0.87
South,geo_N_2,sprfl_mrnevn,0.87
South,geo_N_2,sprfl_night,0.87
South,geo_N_2,wntr_day,0.87
South,geo_N_2,wntr_mrnevn,0.87
South,geo_N_2,wntr_night,0.87
South,geo_N_2,peak,0.87
South,geo_N_3,sum_day,0.87
South,geo_N_3,sum_mrnevn,0.87
South,geo_N_3,sum_night,0.87
South,geo_N_3,sprfl_day,0.87
South,geo_N_3,sprfl_mrnevn,0.87
South,geo_N_3,sprfl_night,0.87
South,geo_N_3,wntr_day,0.87
South,geo_N_3,wntr_mrnevn,0.87
South,geo_N_3,wntr_night,0.87
South,geo_N_3,peak,0.87
South,geo_N_4,sum_day,0.87
South,geo_N_4,sum_mrnevn,0.87
South,geo_N_4,sum_night,0.87
South,geo_N_4,sprfl_day,0.87
South,geo_N_4,sprfl_mrnevn,0.87
South,geo_N_4,sprfl_night,0.87
South,geo_N_4,wntr_day,0.87
South,geo_N_4,wntr_mrnevn,0.87
South,geo_N_4,wntr_night,0.87
South,geo_N_4,peak,0.87
South,geo_N_5,sum_day,0.87
South,geo_N_5,sum_mrnevn,0.87
South,geo_N_5,sum_night,0.87
South,geo_N_5,sprfl_day,0.87
South,geo_N_5,sprfl_mrnevn,0.87
South,geo_N_5,sprfl_night,0.87
South,geo_N_5,wntr_day,0.87
South,geo_N_5,wntr_mrnevn,0.87
South,geo_N_5,wntr_night,0.87
South,geo_N_5,peak,0.87
South,geo_N_6,sum_day,0.87
South,geo_N_6,sum_mrnevn,0.87
South,geo_N_6,sum_night,0.87
South,geo_N_6,sprfl_day,0.87
South,geo_N_6,sprfl_mrnevn,0.87
South,geo_N_6,sprfl_night,0.87
South,geo_N_6,wntr_day,0.87
South,geo_N_6,wntr_mrnevn,0.87
South,geo_N_6,wntr_night,0.87
South,geo_N_6,peak,0.87
South,geo_N_7,sum_day,0.87
South,geo_N_7,sum_mrnevn,0.87
South,geo_N_7,sum_night,0.87
South,geo_N_7,sprfl_day,0.87
South,geo_N_7,sprfl_mrnevn,0.87
South,geo_N_7,sprfl_night,0.87
South,geo_N_7,wntr_day,0.87
South,geo_N_7,wntr_mrnevn,0.87
South,geo_N_7,wntr_night,0.87
South,geo_N_7,peak,0.87
South,geo_N_8,sum_day,0.87
South,geo_N_8,sum_mrnevn,0.87
South,geo_N_8,sum_night,0.87
South,geo_N_8,sprfl_day,0.87
South,geo_N_8,sprfl_mrnevn,0.87
South,geo_N_8,sprfl_night,0.87
South,geo_N_8,wntr_day,0.87
South,geo_N_8,wntr_mrnevn,0.87
South,geo_N_8,wntr_night,0.87
South,geo_N_8,peak,0.87
South,geo_N_9,sum_day,0.87
South,geo_N_9,sum_mrnevn,0.87
South,geo_N_9,sum_night,0.87
South,geo_N_9,sprfl_day,0.87
South,geo_N_9,sprfl_mrnevn,0.87
South,geo_N_9,sprfl_night,0.87
South,geo_N_9,wntr_day,0.87
South,geo_N_9,wntr_mrnevn,0.87
South,geo_N_9,wntr_night,0.87
South,geo_N_9,peak,0.87
South,geo_N_10,sum_day,0.87
South,geo_N_10,sum_mrnevn,0.87
South,geo_N_10,sum_night,0.87
South,geo_N_10,sprfl_day,0.87
South,geo_N_10,sprfl_mrnevn,0.87
South,geo_N_10,sprfl_night,0.87
South,geo_N_10,wntr_day,0.87
South,geo_N_10,wntr_mrnevn,0.87
South,geo_N_10,wntr_night,0.87
South,geo_N_10,peak,0.87
South,slrPV_N,sum_day,0.501071429
South,slrPV_N,sum_mrnevn,0.010678571
South,slrPV_N,sprfl_day,0.580778897
South,slrPV_N,sprfl_mrnevn,0.17695357
South,slrPV_N,wntr_day,0.580778897
South,slrPV_N,wntr_mrnevn,0.17695357
South,slrPV_N,peak,0.501071429
South,wnd_Nonsh_3,sum_day,0.409657509
South,wnd_Nonsh_3,sum_mrnevn,0.398791531
South,wnd_Nonsh_3,sum_night,0.40124907
South,wnd_Nonsh_3,sprfl_day,0.253712959
South,wnd_Nonsh_3,sprfl_mrnevn,0.281195251
South,wnd_Nonsh_3,sprfl_night,0.295128074
South,wnd_Nonsh_3,wntr_day,0.253712959
South,wnd_Nonsh_3,wntr_mrnevn,0.281195251
South,wnd_Nonsh_3,wntr_night,0.295128074
South,wnd_Nonsh_3,peak,0.409657509
South,wnd_Nshal_3,sum_day,0.375123165
South,wnd_Nshal_3,sum_mrnevn,0.365173195
South,wnd_Nshal_3,sum_night,0.367423562
South,wnd_Nshal_3,sprfl_day,0.232324823
South,wnd_Nshal_3,sprfl_mrnevn,0.257490343
South,wnd_Nshal_3,sprfl_night,0.270248622
South,wnd_Nshal_3,wntr_day,0.232324823
South,wnd_Nshal_3,wntr_mrnevn,0.257490343
South,wnd_Nshal_3,wntr_night,0.270248622
South,wnd_Nshal_3,peak,0.375123165
South,wnd_Nshal_4,sum_day,0.352588384
South,wnd_Nshal_4,sum_mrnevn,0.368332395
South,wnd_Nshal_4,sum_night,0.405738034
South,wnd_Nshal_4,sprfl_day,0.300975622
South,wnd_Nshal_4,sprfl_mrnevn,0.341067786
South,wnd_Nshal_4,sprfl_night,0.371873285
South,wnd_Nshal_4,wntr_day,0.300975622
South,wnd_Nshal_4,wntr_mrnevn,0.341067786
South,wnd_Nshal_4,wntr_night,0.371873285
South,wnd_Nshal_4,peak,0.352588384
South,wnd_Ndeep_3,sum_day,0.485307549
South,wnd_Ndeep_3,sum_mrnevn,0.472434989
South,wnd_Ndeep_3,sum_night,0.475346353
South,wnd_Ndeep_3,sprfl_day,0.300565257
South,wnd_Ndeep_3,sprfl_mrnevn,0.333122609
South,wnd_Ndeep_3,sprfl_night,0.349628359
South,wnd_Ndeep_3,wntr_day,0.300565257
South,wnd_Ndeep_3,wntr_mrnevn,0.333122609
South,wnd_Ndeep_3,wntr_night,0.349628359
South,wnd_Ndeep_3,peak,0.485307549
South,wnd_Ndeep_4,sum_day,0.394479358
South,wnd_Ndeep_4,sum_mrnevn,0.412093912
South,wnd_Ndeep_4,sum_night,0.453943709
South,wnd_Ndeep_4,sprfl_day,0.33673449
South,wnd_Ndeep_4,sprfl_mrnevn,0.381589999
South,wnd_Ndeep_4,sprfl_night,0.416055494
South,wnd_Ndeep_4,wntr_day,0.33673449
South,wnd_Ndeep_4,wntr_mrnevn,0.381589999
South,wnd_Ndeep_4,wntr_night,0.416055494
South,wnd_Ndeep_4,peak,0.394479358
South,wnd_Ndeep_5,sum_day,0.315985266
South,wnd_Ndeep_5,sum_mrnevn,0.365896775
South,wnd_Ndeep_5,sum_night,0.395966837
South,wnd_Ndeep_5,sprfl_day,0.365896775
South,wnd_Ndeep_5,sprfl_mrnevn,0.416094183
South,wnd_Ndeep_5,sprfl_night,0.456155344
South,wnd_Ndeep_5,wntr_day,0.365896775
South,wnd_Ndeep_5,wntr_mrnevn,0.416094183
South,wnd_Ndeep_5,wntr_night,0.456155344
South,wnd_Ndeep_5,peak,0.315985266
South,wnd_X,sum_day,0.38038953
South,wnd_X,sum_mrnevn,0.440474025
South,wnd_X,sum_night,0.476672982
South,wnd_X,sprfl_day,0.440474025
South,wnd_X,sprfl_mrnevn,0.500902693
South,wnd_X,sprfl_night,0.549129139
South,wnd_X,wntr_day,0.440474025
South,wnd_X,wntr_mrnevn,0.500902693
South,wnd_X,wntr_night,0.549129139
South,wnd_X,peak,0.38038953
South,ps_X,sum_day,0.926376239
South,ps_X,sum_mrnevn,0.926376239
South,ps_X,sum_night,0.926376239
South,ps_X,sprfl_day,0.875452532
South,ps_X,sprfl_mrnevn,0.875452532
South,ps_X,sprfl_night,0.875452532
South,ps_X,wntr_day,0.875452532
South,ps_X,wntr_mrnevn,0.875452532
South,ps_X,wntr_night,0.875452532
South,ps_X,peak,0.926376239
South,wnd_Nonsh_4,sum_day,0.375388307
South,wnd_Nonsh_4,sum_mrnevn,0.392150394
South,wnd_Nonsh_4,sum_night,0.431974847
South,wnd_Nonsh_4,sprfl_day,0.320438034
South,wnd_Nonsh_4,sprfl_mrnevn,0.363122736
South,wnd_Nonsh_4,sprfl_night,0.395920254
South,wnd_Nonsh_4,wntr_day,0.320438034
South,wnd_Nonsh_4,wntr_mrnevn,0.363122736
South,wnd_Nonsh_4,wntr_night,0.395920254
South,wnd_Nonsh_4,peak,0.375388307
South,wnd_Nonsh_5,sum_day,0.38038953
South,wnd_Nonsh_5,sum_mrnevn,0.440474025
South,wnd_Nonsh_5,sum_night,0.476672982
South,wnd_Nonsh_5,sprfl_day,0.440474025
South,wnd_Nonsh_5,sprfl_mrnevn,0.500902693
South,wnd_Nonsh_5,sprfl_night,0.549129139
South,wnd_Nonsh_5,wntr_day,0.440474025
South,wnd_Nonsh_5,wntr_mrnevn,0.500902693
South,wnd_Nonsh_5,wntr_night,0.549129139
South,wnd_Nonsh_5,peak,0.38038953
South,wnd_Nonsh_6,sum_day,0.516527736
South,wnd_Nonsh_6,sum_mrnevn,0.55747262
South,wnd_Nonsh_6,sum_night,0.610239336
South,wnd_Nonsh_6,sprfl_day,0.437008859
South,wnd_Nonsh_6,sprfl_mrnevn,0.490636119
South,wnd_Nonsh_6,sprfl_night,0.539147778
South,wnd_Nonsh_6,wntr_day,0.437008859
South,wnd_Nonsh_6,wntr_mrnevn,0.490636119
South,wnd_Nonsh_6,wntr_night,0.539147778
South,wnd_Nonsh_6,peak,0.516527736
South,wnd_Nonsh_7,sum_day,0.416802886
South,wnd_Nonsh_7,sum_mrnevn,0.501324674
South,wnd_Nonsh_7,sum_night,0.568808514
South,wnd_Nonsh_7,sprfl_day,0.576353818
South,wnd_Nonsh_7,sprfl_mrnevn,0.642982164
South,wnd_Nonsh_7,sprfl_night,0.698576434
South,wnd_Nonsh_7,wntr_day,0.576353818
South,wnd_Nonsh_7,wntr_mrnevn,0.642982164
South,wnd_Nonsh_7,wntr_night,0.698576434
South,wnd_Nonsh_7,peak,0.416802886
South,wnd_Nshal_5,sum_day,0.336370986
South,wnd_Nshal_5,sum_mrnevn,0.389502525
South,wnd_Nshal_5,sum_night,0.42151255
South,wnd_Nshal_5,sprfl_day,0.389502525
South,wnd_Nshal_5,sprfl_mrnevn,0.442938408
South,wnd_Nshal_5,sprfl_night,0.485584106
South,wnd_Nshal_5,wntr_day,0.389502525
South,wnd_Nshal_5,wntr_mrnevn,0.442938408
South,wnd_Nshal_5,wntr_night,0.485584106
South,wnd_Nshal_5,peak,0.336370986
South,wnd_Nshal_6,sum_day,0.602363732
South,wnd_Nshal_6,sum_mrnevn,0.65011279
South,wnd_Nshal_6,sum_night,0.711648219
South,wnd_Nshal_6,sprfl_day,0.509630497
South,wnd_Nshal_6,sprfl_mrnevn,0.572169475
South,wnd_Nshal_6,sprfl_night,0.628742746
South,wnd_Nshal_6,wntr_day,0.509630497
South,wnd_Nshal_6,wntr_mrnevn,0.572169475
South,wnd_Nshal_6,wntr_night,0.628742746
South,wnd_Nshal_6,peak,0.602363732
South,wnd_Ndeep_6,sum_day,0.626114818
South,wnd_Ndeep_6,sum_mrnevn,0.675746612
South,wnd_Ndeep_6,sum_night,0.73970837
South,wnd_Ndeep_6,sprfl_day,0.529725129
South,wnd_Ndeep_6,sprfl_mrnevn,0.594730006
South,wnd_Ndeep_6,sprfl_night,0.653533951
South,wnd_Ndeep_6,wntr_day,0.529725129
South,wnd_Ndeep_6,wntr_mrnevn,0.594730006
South,wnd_Ndeep_6,wntr_night,0.653533951
South,wnd_Ndeep_6,peak,0.626114818
South,ngtb_X3,sum_day,0.922
South,ngtb_X3,sum_mrnevn,0.922
South,ngtb_X3,sum_night,0.922
South,ngtb_X3,sprfl_day,0.898
South,ngtb_X3,sprfl_mrnevn,0.898
South,ngtb_X3,sprfl_night,0.898
South,ngtb_X3,wntr_day,0.898
South,ngtb_X3,wntr_mrnevn,0.898
South,ngtb_X3,wntr_night,0.898
South,ngtb_X3,peak,0.922
South,slr_X,sum_day,0.599760192
South,slr_X,sum_mrnevn,0.236572076
South,slr_X,sum_night,0.007497003
South,slr_X,sprfl_day,0.480623848
South,slr_X,sprfl_mrnevn,0.23634974
South,slr_X,sprfl_night,0.002399121
South,slr_X,wntr_day,0.480623848
South,slr_X,wntr_mrnevn,0.23634974
South,slr_X,wntr_night,0.002399121
South,slr_X,peak,0.599760192
South,slrCSP_N,sum_day,0.599760192
South,slrCSP_N,sum_mrnevn,0.236572076
South,slrCSP_N,sum_night,0.007497003
South,slrCSP_N,sprfl_day,0.480623848
South,slrCSP_N,sprfl_mrnevn,0.23634974
South,slrCSP_N,sprfl_night,0.002399121
South,slrCSP_N,wntr_day,0.480623848
South,slrCSP_N,wntr_mrnevn,0.23634974
South,slrCSP_N,wntr_night,0.002399121
South,slrCSP_N,peak,0.599760192
West,col_X1,sum_day,0.89866849
West,col_X1,sum_mrnevn,0.89866849
West,col_X1,sum_night,0.89866849
West,col_X1,sprfl_day,0.834592549
West,col_X1,sprfl_mrnevn,0.834592549
West,col_X1,sprfl_night,0.834592549
West,col_X1,wntr_day,0.834592549
West,col_X1,wntr_mrnevn,0.834592549
West,col_X1,wntr_night,0.834592549
West,col_X1,peak,0.89866849
West,col_X2,sum_day,0.867023257
West,col_X2,sum_mrnevn,0.867023257
West,col_X2,sum_night,0.867023257
West,col_X2,sprfl_day,0.811051946
West,col_X2,sprfl_mrnevn,0.811051946
West,col_X2,sprfl_night,0.811051946
West,col_X2,wntr_day,0.811051946
West,col_X2,wntr_mrnevn,0.811051946
West,col_X2,wntr_night,0.811051946
West,col_X2,peak,0.867023257
West,col_X3,sum_day,0.875314455
West,col_X3,sum_mrnevn,0.875314455
West,col_X3,sum_night,0.875314455
West,col_X3,sprfl_day,0.815943345
West,col_X3,sprfl_mrnevn,0.815943345
West,col_X3,sprfl_night,0.815943345
West,col_X3,wntr_day,0.815943345
West,col_X3,wntr_mrnevn,0.815943345
West,col_X3,wntr_night,0.815943345
West,col_X3,peak,0.875314455
West,ngcc_X1,sum_day,0.878881398
West,ngcc_X1,sum_mrnevn,0.878881398
West,ngcc_X1,sum_night,0.878881398
West,ngcc_X1,sprfl_day,0.822824233
West,ngcc_X1,sprfl_mrnevn,0.822824233
West,ngcc_X1,sprfl_night,0.822824233
West,ngcc_X1,wntr_day,0.822824233
West,ngcc_X1,wntr_mrnevn,0.822824233
West,ngcc_X1,wntr_night,0.822824233
West,ngcc_X1,peak,0.878881398
West,ngcc_X2,sum_day,0.88
West,ngcc_X2,sum_mrnevn,0.88
West,ngcc_X2,sum_night,0.88
West,ngcc_X2,sprfl_day,0.822
West,ngcc_X2,sprfl_mrnevn,0.822
West,ngcc_X2,sprfl_night,0.822
West,ngcc_X2,wntr_day,0.822
West,ngcc_X2,wntr_mrnevn,0.822
West,ngcc_X2,wntr_night,0.822
West,ngcc_X2,peak,0.88
West,ngcc_X3,sum_day,0.879812298
West,ngcc_X3,sum_mrnevn,0.879812298
West,ngcc_X3,sum_night,0.879812298
West,ngcc_X3,sprfl_day,0.822138307
West,ngcc_X3,sprfl_mrnevn,0.822138307
West,ngcc_X3,sprfl_night,0.822138307
West,ngcc_X3,wntr_day,0.822138307
West,ngcc_X3,wntr_mrnevn,0.822138307
West,ngcc_X3,wntr_night,0.822138307
West,ngcc_X3,peak,0.879812298
West,ngtb_X1,sum_day,0.910344141
West,ngtb_X1,sum_mrnevn,0.910344141
West,ngtb_X1,sum_night,0.910344141
West,ngtb_X1,sprfl_day,0.894021177
West,ngtb_X1,sprfl_mrnevn,0.894021177
West,ngtb_X1,sprfl_night,0.894021177
West,ngtb_X1,wntr_day,0.894021177
West,ngtb_X1,wntr_mrnevn,0.894021177
West,ngtb_X1,wntr_night,0.894021177
West,ngtb_X1,peak,0.910344141
West,ngtb_X2,sum_day,0.913811196
West,ngtb_X2,sum_mrnevn,0.913811196
West,ngtb_X2,sum_night,0.913811196
West,ngtb_X2,sprfl_day,0.896176353
West,ngtb_X2,sprfl_mrnevn,0.896176353
West,ngtb_X2,sprfl_night,0.896176353
West,ngtb_X2,wntr_day,0.896176353
West,ngtb_X2,wntr_mrnevn,0.896176353
West,ngtb_X2,wntr_night,0.896176353
West,ngtb_X2,peak,0.913811196
West,ngtb_X3,sum_day,0.917079689
West,ngtb_X3,sum_mrnevn,0.917079689
West,ngtb_X3,sum_night,0.917079689
West,ngtb_X3,sprfl_day,0.895891295
West,ngtb_X3,sprfl_mrnevn,0.895891295
West,ngtb_X3,sprfl_night,0.895891295
West,ngtb_X3,wntr_day,0.895891295
West,ngtb_X3,wntr_mrnevn,0.895891295
West,ngtb_X3,wntr_night,0.895891295
West,ngtb_X3,peak,0.917079689
West,stog_X1,sum_day,0.874963642
West,stog_X1,sum_mrnevn,0.874963642
West,stog_X1,sum_night,0.874963642
West,stog_X1,sprfl_day,0.803946518
West,stog_X1,sprfl_mrnevn,0.803946518
West,stog_X1,sprfl_night,0.803946518
